Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2443	:	1596192051.171	    11.098	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPD977VX2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPD977VX2_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPD977VX2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPD977VX2_ses-1//ls-Lar.stderr
2439	:	1596192019.952	    45.292	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPC817XZ5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPC817XZ5_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPC817XZ5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPC817XZ5_ses-1//ls-Lar.stderr
2442	:	1596192049.058	    17.422	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPD855ARC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPD855ARC_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPD855ARC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPD855ARC_ses-1//ls-Lar.stderr
2441	:	1596192045.601	    22.471	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPD568LHV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPD568LHV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPD568LHV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPD568LHV_ses-1//ls-Lar.stderr
2445	:	1596192059.250	     9.937	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPE404CMV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPE404CMV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPE404CMV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPE404CMV_ses-1//ls-Lar.stderr
2446	:	1596192059.344	    10.005	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPE596LZL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPE596LZL_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPE596LZL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPE596LZL_ses-1//ls-Lar.stderr
2448	:	1596192062.275	    26.904	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF118ABV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF118ABV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF118ABV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF118ABV_ses-1//ls-Lar.stderr
2447	:	1596192061.248	    28.822	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPE752VYE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPE752VYE_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPE752VYE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPE752VYE_ses-1//ls-Lar.stderr
2449	:	1596192065.249	    30.944	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF179GNV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF179GNV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF179GNV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF179GNV_ses-1//ls-Lar.stderr
2454	:	1596192090.069	    26.931	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPG072ZZ7_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPG072ZZ7_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPG072ZZ7_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPG072ZZ7_ses-1//ls-Lar.stderr
2451	:	1596192068.077	    50.036	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF459CME_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF459CME_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF459CME_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF459CME_ses-1//ls-Lar.stderr
2450	:	1596192066.485	    53.200	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF319WV2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF319WV2_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF319WV2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF319WV2_ses-1//ls-Lar.stderr
2452	:	1596192069.191	    51.523	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF682GDC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF682GDC_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF682GDC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF682GDC_ses-1//ls-Lar.stderr
2444	:	1596192058.588	    64.708	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPE056ACA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPE056ACA_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPE056ACA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPE056ACA_ses-1//ls-Lar.stderr
2455	:	1596192095.177	    29.169	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPG847LB8_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPG847LB8_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPG847LB8_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPG847LB8_ses-1//ls-Lar.stderr
2456	:	1596192104.189	    22.553	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH152GU1_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH152GU1_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH152GU1_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH152GU1_ses-1//ls-Lar.stderr
2453	:	1596192069.354	   167.034	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPF937BDQ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPF937BDQ_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPF937BDQ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPF937BDQ_ses-1//ls-Lar.stderr
2459	:	1596192120.714	   133.762	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH834YB1_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH834YB1_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH834YB1_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH834YB1_ses-1//ls-Lar.stderr
2458	:	1596192118.121	   139.823	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH513LP3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH513LP3_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH513LP3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH513LP3_ses-1//ls-Lar.stderr
2462	:	1596192124.354	   134.205	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPJ832WL6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPJ832WL6_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPJ832WL6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPJ832WL6_ses-1//ls-Lar.stderr
2460	:	1596192120.725	   139.723	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH844KP2_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH844KP2_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH844KP2_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH844KP2_ses-1//ls-Lar.stderr
2461	:	1596192124.118	   136.997	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH923FN7_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH923FN7_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH923FN7_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH923FN7_ses-1//ls-Lar.stderr
2464	:	1596192241.091	    34.773	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPK300HMV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPK300HMV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPK300HMV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPK300HMV_ses-1//ls-Lar.stderr
2457	:	1596192117.015	   173.538	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPH176EWC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPH176EWC_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPH176EWC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPH176EWC_ses-1//ls-Lar.stderr
2463	:	1596192138.819	   156.413	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPK237YHD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPK237YHD_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPK237YHD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPK237YHD_ses-1//ls-Lar.stderr
2469	:	1596192261.125	    93.155	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPL721WTD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPL721WTD_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPL721WTD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPL721WTD_ses-1//ls-Lar.stderr
2465	:	1596192254.894	   118.977	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPL194XDX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPL194XDX_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPL194XDX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPL194XDX_ses-1//ls-Lar.stderr
2466	:	1596192258.560	   118.998	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPL201YL4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPL201YL4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPL201YL4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPL201YL4_ses-1//ls-Lar.stderr
2472	:	1596192314.224	    67.917	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPP337KUQ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPP337KUQ_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPP337KUQ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPP337KUQ_ses-1//ls-Lar.stderr
2474	:	1596192373.884	    22.429	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPP703NX4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPP703NX4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPP703NX4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPP703NX4_ses-1//ls-Lar.stderr
2468	:	1596192260.461	   136.298	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPL306LC6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPL306LC6_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPL306LC6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPL306LC6_ses-1//ls-Lar.stderr
2471	:	1596192293.218	   104.639	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPN886HH9_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPN886HH9_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPN886HH9_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPN886HH9_ses-1//ls-Lar.stderr
2467	:	1596192258.565	   139.906	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPL215MTH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPL215MTH_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPL215MTH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPL215MTH_ses-1//ls-Lar.stderr
2476	:	1596192384.554	    13.926	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPR768KT4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPR768KT4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPR768KT4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPR768KT4_ses-1//ls-Lar.stderr
2470	:	1596192290.554	   108.016	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPM105MKA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPM105MKA_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPM105MKA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPM105MKA_ses-1//ls-Lar.stderr
2473	:	1596192354.290	    98.730	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPP622WV4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPP622WV4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPP622WV4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPP622WV4_ses-1//ls-Lar.stderr
2481	:	1596192398.488	    86.375	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPV249ZRF_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPV249ZRF_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPV249ZRF_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPV249ZRF_ses-1//ls-Lar.stderr
2475	:	1596192380.415	   122.341	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPP726XBF_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPP726XBF_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPP726XBF_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPP726XBF_ses-1//ls-Lar.stderr
2477	:	1596192396.537	   114.019	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPT910NEE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPT910NEE_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPT910NEE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPT910NEE_ses-1//ls-Lar.stderr
2479	:	1596192398.472	   115.759	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPV009TYX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPV009TYX_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPV009TYX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPV009TYX_ses-1//ls-Lar.stderr
2484	:	1596192495.677	    33.210	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW482TVE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW482TVE_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW482TVE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW482TVE_ses-1//ls-Lar.stderr
2483	:	1596192461.650	    69.495	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW313LAJ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW313LAJ_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW313LAJ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW313LAJ_ses-1//ls-Lar.stderr
2478	:	1596192396.770	   137.444	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPU897CM5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPU897CM5_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPU897CM5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPU897CM5_ses-1//ls-Lar.stderr
2486	:	1596192514.230	    24.346	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW635LN4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW635LN4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW635LN4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW635LN4_ses-1//ls-Lar.stderr
2480	:	1596192398.480	   170.572	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPV145KGL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPV145KGL_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPV145KGL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPV145KGL_ses-1//ls-Lar.stderr
2482	:	1596192398.578	   232.017	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPV303LAX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPV303LAX_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPV303LAX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPV303LAX_ses-1//ls-Lar.stderr
2491	:	1596192538.586	   111.450	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPX244EHJ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPX244EHJ_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPX244EHJ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPX244EHJ_ses-1//ls-Lar.stderr
2487	:	1596192516.075	   136.894	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW786GC4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW786GC4_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW786GC4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW786GC4_ses-1//ls-Lar.stderr
2485	:	1596192503.986	   150.325	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW577WJ7_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW577WJ7_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW577WJ7_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW577WJ7_ses-1//ls-Lar.stderr
2488	:	1596192528.899	   133.289	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPW915RGD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPW915RGD_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPW915RGD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPW915RGD_ses-1//ls-Lar.stderr
2489	:	1596192531.155	   132.873	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPX155RF3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPX155RF3_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPX155RF3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPX155RF3_ses-1//ls-Lar.stderr
2492	:	1596192580.075	    84.371	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPX838GCD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPX838GCD_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPX838GCD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPX838GCD_ses-1//ls-Lar.stderr
2495	:	1596192653.178	    12.179	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPZ621ZLE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPZ621ZLE_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPZ621ZLE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPZ621ZLE_ses-1//ls-Lar.stderr
2490	:	1596192534.225	   133.024	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPX219TW0_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPX219TW0_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPX219TW0_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPX219TW0_ses-1//ls-Lar.stderr
2493	:	1596192641.226	    30.019	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARPY478YM0_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARPY478YM0_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARPY478YM0_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARPY478YM0_ses-1//ls-Lar.stderr
2499	:	1596192664.451	    14.342	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARRA733VWX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARRA733VWX_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARRA733VWX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARRA733VWX_ses-1//ls-Lar.stderr
2498	:	1596192664.446	   113.418	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARRA719CPH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARRA719CPH_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARRA719CPH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARRA719CPH_ses-1//ls-Lar.stderr
2497	:	1596192664.028	   119.261	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARRA717GYV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARRA717GYV_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARRA717GYV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARRA717GYV_ses-1//ls-Lar.stderr
2496	:	1596192659.003	   128.726	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARRA537FWW_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARRA537FWW_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARRA537FWW_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARRA537FWW_ses-1//ls-Lar.stderr
2501	:	1596192667.669	   123.539	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed/sub-NDARRA933RLX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed/sub-NDARRA933RLX_ses-1/ >data/Projects/HBN/CPAC_preprocessed/sub-NDARRA933RLX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed/sub-NDARRA933RLX_ses-1//ls-Lar.stderr
